State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Jharkhand,GODDA,Barley,01-04-2003,Rabi,1051,Hectare,1250,Tonnes,1.188995329
Jharkhand,HAZARIBAGH,Barley,01-04-2003,Rabi,43,Hectare,37,Tonnes,0.850925926
Jharkhand,PALAMU,Barley,01-04-2003,Rabi,3425,Hectare,2703,Tonnes,0.788998753
Jharkhand,CHATRA,Gram,01-03-2002,Rabi,1316,Hectare,1139,Tonnes,0.865998267
Jharkhand,CHATRA,Gram,01-04-2003,Rabi,1580,Hectare,1492,Tonnes,0.943999291
Jharkhand,GARHWA,Gram,01-04-2003,Rabi,2991,Hectare,2324,Tonnes,0.776999151
Jharkhand,GODDA,Gram,01-03-2002,Rabi,139,Hectare,123,Tonnes,0.8859384
Jharkhand,GODDA,Gram,01-04-2003,Rabi,1182,Hectare,1114,Tonnes,0.943000753
Jharkhand,GUMLA,Gram,01-03-2002,Rabi,318,Hectare,173,Tonnes,0.541991206
Jharkhand,GUMLA,Gram,01-04-2003,Rabi,355,Hectare,546,Tonnes,1.538127712
Jharkhand,HAZARIBAGH,Gram,01-03-2002,Rabi,839,Hectare,682,Tonnes,0.811990659
Jharkhand,HAZARIBAGH,Gram,01-04-2003,Rabi,770,Hectare,742,Tonnes,0.964005508
Jharkhand,LATEHAR,Gram,01-04-2003,Rabi,1547,Hectare,970,Tonnes,0.626999877
Jharkhand,PAKUR,Gram,01-03-2002,Rabi,638,Hectare,811,Tonnes,1.269998433
Jharkhand,PAKUR,Gram,01-04-2003,Rabi,810,Hectare,1028,Tonnes,1.268996323
Jharkhand,PALAMU,Gram,01-03-2002,Rabi,4059,Hectare,3259,Tonnes,0.802998687
Jharkhand,PALAMU,Gram,01-04-2003,Rabi,4034,Hectare,3030,Tonnes,0.75100082
Jharkhand,RANCHI,Gram,01-03-2002,Rabi,1344,Hectare,977,Tonnes,0.726999546
Jharkhand,RANCHI,Gram,01-04-2003,Rabi,631,Hectare,546,Tonnes,0.865007924
Jharkhand,SAHEBGANJ,Gram,01-03-2002,Rabi,875,Hectare,969,Tonnes,1.107994101
Jharkhand,SAHEBGANJ,Gram,01-04-2003,Rabi,838,Hectare,806,Tonnes,0.962004773
Jharkhand,SIMDEGA,Gram,01-04-2003,Rabi,190,Hectare,105,Tonnes,0.55100427
Jharkhand,WEST SINGHBHUM,Gram,01-03-2002,Rabi,220,Hectare,179,Tonnes,0.815983607
Jharkhand,WEST SINGHBHUM,Gram,01-04-2003,Rabi,227,Hectare,159,Tonnes,0.697014991
Jharkhand,BOKARO,Maize,01-03-2002,Autumn,1589,Hectare,2223,Tonnes,1.398998289
Jharkhand,BOKARO,Maize,01-04-2003,Autumn,1590,Hectare,1902,Tonnes,1.195997283
Jharkhand,CHATRA,Maize,01-03-2002,Autumn,4680,Hectare,6767,Tonnes,1.446000812
Jharkhand,CHATRA,Maize,01-04-2003,Autumn,5153,Hectare,9213,Tonnes,1.788000528
Jharkhand,DEOGHAR,Maize,01-03-2002,Autumn,2778,Hectare,3012,Tonnes,1.084001641
Jharkhand,DEOGHAR,Maize,01-04-2003,Autumn,3157,Hectare,4300,Tonnes,1.361999766
Jharkhand,DHANBAD,Maize,01-03-2002,Autumn,1354,Hectare,1151,Tonnes,0.849997415
Jharkhand,DHANBAD,Maize,01-04-2003,Autumn,1544,Hectare,1741,Tonnes,1.127002422
Jharkhand,DUMKA,Maize,01-03-2002,Autumn,11002,Hectare,16503,Tonnes,1.499999546
Jharkhand,DUMKA,Maize,01-04-2003,Autumn,11047,Hectare,14151,Tonnes,1.281000205
Jharkhand,EAST SINGHBUM,Maize,01-04-2003,Autumn,1253,Hectare,995,Tonnes,0.794003128
Jharkhand,GARHWA,Maize,01-04-2003,Autumn,7420,Hectare,16813,Tonnes,2.266000431
Jharkhand,GIRIDIH,Maize,01-03-2002,Autumn,9656,Hectare,8488,Tonnes,0.878999011
Jharkhand,GIRIDIH,Maize,01-04-2003,Autumn,6824,Hectare,8087,Tonnes,1.185000337
Jharkhand,GODDA,Maize,01-03-2002,Autumn,4690,Hectare,5399,Tonnes,1.150998105
Jharkhand,GODDA,Maize,01-04-2003,Autumn,4702,Hectare,5656,Tonnes,1.202999443
Jharkhand,GUMLA,Maize,01-03-2002,Autumn,1937,Hectare,2152,Tonnes,1.110996959
Jharkhand,GUMLA,Maize,01-04-2003,Autumn,1866,Hectare,2761,Tonnes,1.479997427
Jharkhand,HAZARIBAGH,Maize,01-03-2002,Autumn,8017,Hectare,7656,Tonnes,0.955000624
Jharkhand,HAZARIBAGH,Maize,01-04-2003,Autumn,5811,Hectare,7787,Tonnes,1.34
Jharkhand,JAMTARA,Maize,01-04-2003,Autumn,2771,Hectare,4951,Tonnes,1.786999141
Jharkhand,KODERMA,Maize,01-04-2003,Autumn,476,Hectare,537,Tonnes,1.12800974
Jharkhand,LATEHAR,Maize,01-04-2003,Autumn,10366,Hectare,22318,Tonnes,2.153000409
Jharkhand,LOHARDAGA,Maize,01-04-2003,Autumn,1794,Hectare,2761,Tonnes,1.539001003
Jharkhand,PAKUR,Maize,01-03-2002,Autumn,2731,Hectare,4912,Tonnes,1.798999465
Jharkhand,PAKUR,Maize,01-04-2003,Autumn,1423,Hectare,1306,Tonnes,0.91800111
Jharkhand,PALAMU,Maize,01-03-2002,Autumn,9660,Hectare,11128,Tonnes,1.151999544
Jharkhand,PALAMU,Maize,01-04-2003,Autumn,11686,Hectare,15612,Tonnes,1.336000137
Jharkhand,RANCHI,Maize,01-03-2002,Autumn,3453,Hectare,3895,Tonnes,1.127999884
Jharkhand,RANCHI,Maize,01-04-2003,Autumn,3572,Hectare,5644,Tonnes,1.580005599
Jharkhand,SAHEBGANJ,Maize,01-03-2002,Autumn,12,Hectare,19,Tonnes,1.566393443
Jharkhand,SAHEBGANJ,Maize,01-04-2003,Autumn,2154,Hectare,3676,Tonnes,1.706000576
Jharkhand,SARAIKELA KHARSAWAN,Maize,01-04-2003,Autumn,3251,Hectare,4356,Tonnes,1.339998831
Jharkhand,SIMDEGA,Maize,01-04-2003,Autumn,590,Hectare,577,Tonnes,0.977999831
Jharkhand,WEST SINGHBHUM,Maize,01-03-2002,Autumn,1221,Hectare,1005,Tonnes,0.822993553
Jharkhand,WEST SINGHBHUM,Maize,01-04-2003,Autumn,1142,Hectare,1227,Tonnes,1.074004376
Jharkhand,GARHWA,Masoor,01-04-2003,Rabi,1778,Hectare,4837,Tonnes,2.720002474
Jharkhand,GODDA,Masoor,01-03-2002,Rabi,1175,Hectare,1004,Tonnes,0.853993295
Jharkhand,GODDA,Masoor,01-04-2003,Rabi,2206,Hectare,2162,Tonnes,0.979998459
Jharkhand,LATEHAR,Masoor,01-04-2003,Rabi,397,Hectare,167,Tonnes,0.420003025
Jharkhand,PALAMU,Masoor,01-03-2002,Rabi,1094,Hectare,581,Tonnes,0.530998537
Jharkhand,PALAMU,Masoor,01-04-2003,Rabi,2613,Hectare,1515,Tonnes,0.580000842
Jharkhand,SAHEBGANJ,Masoor,01-03-2002,Rabi,785,Hectare,796,Tonnes,1.013990113
Jharkhand,GARHWA,Onion,01-04-2003,Whole Year,200,Hectare,1635,Tonnes,8.174984997
Jharkhand,GIRIDIH,Onion,01-04-2003,Whole Year,152,Hectare,2167,Tonnes,14.27295481
Jharkhand,HAZARIBAGH,Onion,01-04-2003,Whole Year,287,Hectare,2183,Tonnes,7.6
Jharkhand,RANCHI,Onion,01-04-2003,Whole Year,499,Hectare,3213,Tonnes,6.437995992
Jharkhand,GIRIDIH,Potato,01-03-2002,Rabi,1453,Hectare,18458,Tonnes,12.70399532
Jharkhand,GIRIDIH,Potato,01-04-2003,Rabi,1691,Hectare,23777,Tonnes,14.05999716
Jharkhand,GUMLA,Potato,01-03-2002,Rabi,1118,Hectare,3713,Tonnes,3.32
Jharkhand,GUMLA,Potato,01-03-2002,Winter,1842,Hectare,10063,Tonnes,5.462998453
Jharkhand,GUMLA,Potato,01-04-2003,Rabi,964,Hectare,3865,Tonnes,4.009003122
Jharkhand,GUMLA,Potato,01-04-2003,Winter,2181,Hectare,12586,Tonnes,5.76999812
Jharkhand,HAZARIBAGH,Potato,01-03-2002,Rabi,2614,Hectare,17745,Tonnes,6.787997491
Jharkhand,HAZARIBAGH,Potato,01-03-2002,Winter,5506,Hectare,42206,Tonnes,7.665998264
Jharkhand,HAZARIBAGH,Potato,01-04-2003,Rabi,2310,Hectare,17335,Tonnes,7.503001658
Jharkhand,HAZARIBAGH,Potato,01-04-2003,Winter,4971,Hectare,39769,Tonnes,8
Jharkhand,JAMTARA,Potato,01-04-2003,Rabi,246,Hectare,794,Tonnes,3.229993084
Jharkhand,LATEHAR,Potato,01-04-2003,Rabi,415,Hectare,3180,Tonnes,7.656994943
Jharkhand,LATEHAR,Potato,01-04-2003,Winter,977,Hectare,7792,Tonnes,7.97499693
Jharkhand,PALAMU,Potato,01-03-2002,Rabi,4418,Hectare,33345,Tonnes,7.546999339
Jharkhand,PALAMU,Potato,01-04-2003,Rabi,565,Hectare,4628,Tonnes,8.190991948
Jharkhand,PALAMU,Potato,01-04-2003,Winter,1388,Hectare,10952,Tonnes,7.891911367
Jharkhand,RANCHI,Potato,01-03-2002,Rabi,2666,Hectare,17940,Tonnes,6.729998612
Jharkhand,RANCHI,Potato,01-03-2002,Winter,3178,Hectare,22320,Tonnes,7.02286536
Jharkhand,RANCHI,Potato,01-04-2003,Rabi,2619,Hectare,17348,Tonnes,6.625000477
Jharkhand,RANCHI,Potato,01-04-2003,Winter,2785,Hectare,45834,Tonnes,16.45999921
Jharkhand,SIMDEGA,Potato,01-04-2003,Rabi,540,Hectare,2487,Tonnes,4.607991701
Jharkhand,SIMDEGA,Potato,01-04-2003,Winter,873,Hectare,4957,Tonnes,5.680919582
Jharkhand,GIRIDIH,Ragi,01-03-2002,Autumn,3247,Hectare,1211,Tonnes,0.372999523
Jharkhand,GIRIDIH,Ragi,01-04-2003,Autumn,7227,Hectare,3035,Tonnes,0.419999502
Jharkhand,GUMLA,Ragi,01-03-2002,Autumn,7848,Hectare,19000,Tonnes,2.420999516
Jharkhand,GUMLA,Ragi,01-04-2003,Autumn,20191,Hectare,12619,Tonnes,0.625000248
Jharkhand,HAZARIBAGH,Ragi,01-03-2002,Autumn,1853,Hectare,1866,Tonnes,1.006998629
Jharkhand,HAZARIBAGH,Ragi,01-04-2003,Autumn,3434,Hectare,3657,Tonnes,1.064998748
Jharkhand,KODERMA,Ragi,01-03-2002,Autumn,627,Hectare,766,Tonnes,1.220991393
Jharkhand,KODERMA,Ragi,01-04-2003,Autumn,1451,Hectare,2042,Tonnes,1.407002867
Jharkhand,LOHARDAGA,Ragi,01-03-2002,Autumn,1863,Hectare,1043,Tonnes,0.559999785
Jharkhand,LOHARDAGA,Ragi,01-04-2003,Autumn,2707,Hectare,1410,Tonnes,0.520998408
Jharkhand,PALAMU,Ragi,01-03-2002,Autumn,741,Hectare,711,Tonnes,0.958994834
Jharkhand,RANCHI,Ragi,01-03-2002,Autumn,10479,Hectare,8362,Tonnes,0.797999857
Jharkhand,RANCHI,Ragi,01-04-2003,Autumn,25470,Hectare,17065,Tonnes,0.670000039
Jharkhand,SIMDEGA,Ragi,01-04-2003,Autumn,12821,Hectare,10488,Tonnes,0.817999808
Jharkhand,CHATRA,Rapeseed &Mustard,01-03-2002,Rabi,420,Hectare,351,Tonnes,0.835997618
Jharkhand,CHATRA,Rapeseed &Mustard,01-04-2003,Rabi,240,Hectare,180,Tonnes,0.751979662
Jharkhand,DUMKA,Rapeseed &Mustard,01-03-2002,Rabi,250,Hectare,298,Tonnes,1.190974859
Jharkhand,DUMKA,Rapeseed &Mustard,01-04-2003,Rabi,554,Hectare,555,Tonnes,1.00200249
Jharkhand,GARHWA,Rapeseed &Mustard,01-03-2002,Rabi,780,Hectare,507,Tonnes,0.650998704
Jharkhand,GARHWA,Rapeseed &Mustard,01-04-2003,Rabi,591,Hectare,366,Tonnes,0.618992864
Jharkhand,GODDA,Rapeseed &Mustard,01-03-2002,Rabi,720,Hectare,577,Tonnes,0.801994915
Jharkhand,GODDA,Rapeseed &Mustard,01-04-2003,Rabi,671,Hectare,538,Tonnes,0.801996871
Jharkhand,GUMLA,Rapeseed &Mustard,01-03-2002,Rabi,179,Hectare,114,Tonnes,0.638980493
Jharkhand,GUMLA,Rapeseed &Mustard,01-04-2003,Rabi,188,Hectare,220,Tonnes,1.167977468
Jharkhand,LATEHAR,Rapeseed &Mustard,01-04-2003,Rabi,929,Hectare,648,Tonnes,0.698004716
Jharkhand,PAKUR,Rapeseed &Mustard,01-03-2002,Rabi,567,Hectare,428,Tonnes,0.754999471
Jharkhand,PAKUR,Rapeseed &Mustard,01-04-2003,Rabi,674,Hectare,606,Tonnes,0.899997032
Jharkhand,PALAMU,Rapeseed &Mustard,01-03-2002,Rabi,977,Hectare,775,Tonnes,0.792997964
Jharkhand,PALAMU,Rapeseed &Mustard,01-04-2003,Rabi,933,Hectare,660,Tonnes,0.707002753
Jharkhand,RANCHI,Rapeseed &Mustard,01-03-2002,Rabi,365,Hectare,262,Tonnes,0.717986677
Jharkhand,RANCHI,Rapeseed &Mustard,01-04-2003,Rabi,424,Hectare,473,Tonnes,1.113994155
Jharkhand,SAHEBGANJ,Rapeseed &Mustard,01-03-2002,Rabi,447,Hectare,290,Tonnes,0.647989438
Jharkhand,SAHEBGANJ,Rapeseed &Mustard,01-04-2003,Rabi,904,Hectare,601,Tonnes,0.664995629
Jharkhand,SIMDEGA,Rapeseed &Mustard,01-04-2003,Rabi,10,Hectare,4,Tonnes,0.418377322
Jharkhand,BOKARO,Rice,01-03-2002,Winter,31891,Hectare,22643,Tonnes,0.709999733
Jharkhand,BOKARO,Rice,01-04-2003,Winter,31904,Hectare,29990,Tonnes,0.940000071
Jharkhand,CHATRA,Rice,01-03-2002,Winter,27827,Hectare,34283,Tonnes,1.232000043
Jharkhand,CHATRA,Rice,01-04-2003,Winter,25537,Hectare,27360,Tonnes,1.071356783
Jharkhand,DEOGHAR,Rice,01-03-2002,Autumn,1955,Hectare,1773,Tonnes,0.906665576
Jharkhand,DEOGHAR,Rice,01-03-2002,Winter,65362,Hectare,79750,Tonnes,1.220130326
Jharkhand,DEOGHAR,Rice,01-04-2003,Autumn,4795,Hectare,4594,Tonnes,0.9580001
Jharkhand,DEOGHAR,Rice,01-04-2003,Winter,51822,Hectare,51234,Tonnes,0.988666674
Jharkhand,DHANBAD,Rice,01-03-2002,Winter,21245,Hectare,22024,Tonnes,1.036668863
Jharkhand,DHANBAD,Rice,01-04-2003,Winter,29170,Hectare,44066,Tonnes,1.510666774
Jharkhand,DUMKA,Rice,01-03-2002,Autumn,4764,Hectare,6347,Tonnes,1.332467126
Jharkhand,DUMKA,Rice,01-03-2002,Winter,75493,Hectare,108056,Tonnes,1.431333844
Jharkhand,DUMKA,Rice,01-04-2003,Autumn,8311,Hectare,7175,Tonnes,0.863333169
Jharkhand,DUMKA,Rice,01-04-2003,Winter,74875,Hectare,89051,Tonnes,1.189333343
Jharkhand,EAST SINGHBUM,Rice,01-03-2002,Autumn,2525,Hectare,1870,Tonnes,0.74066565
Jharkhand,EAST SINGHBUM,Rice,01-03-2002,Winter,86625,Hectare,83506,Tonnes,0.963999916
Jharkhand,EAST SINGHBUM,Rice,01-04-2003,Autumn,207600,Hectare,158468,Tonnes,0.763333517
Jharkhand,EAST SINGHBUM,Rice,01-04-2003,Winter,84049,Hectare,92958,Tonnes,1.105999992
Jharkhand,GARHWA,Rice,01-03-2002,Winter,16368,Hectare,15757,Tonnes,0.96266616
Jharkhand,GARHWA,Rice,01-04-2003,Autumn,12032,Hectare,9642,Tonnes,0.801333638
Jharkhand,GARHWA,Rice,01-04-2003,Winter,19919,Hectare,20145,Tonnes,1.011333465
Jharkhand,GIRIDIH,Rice,01-03-2002,Autumn,49,Hectare,17,Tonnes,0.355940425
Jharkhand,GIRIDIH,Rice,01-03-2002,Winter,48794,Hectare,44858,Tonnes,0.919333244
Jharkhand,GIRIDIH,Rice,01-04-2003,Autumn,7524,Hectare,6169,Tonnes,0.820000399
Jharkhand,GIRIDIH,Rice,01-04-2003,Winter,62306,Hectare,73230,Tonnes,1.175333284
Jharkhand,GODDA,Rice,01-03-2002,Autumn,2815,Hectare,2233,Tonnes,0.793333428
Jharkhand,GODDA,Rice,01-03-2002,Winter,49970,Hectare,65094,Tonnes,1.302666684
Jharkhand,GODDA,Rice,01-04-2003,Autumn,7008,Hectare,5504,Tonnes,0.785333025
Jharkhand,GODDA,Rice,01-04-2003,Winter,45940,Hectare,52249,Tonnes,1.13733336
Jharkhand,GUMLA,Rice,01-03-2002,Autumn,37524,Hectare,17036,Tonnes,0.454000036
Jharkhand,GUMLA,Rice,01-03-2002,Winter,73276,Hectare,48948,Tonnes,0.667999938
Jharkhand,GUMLA,Rice,01-04-2003,Autumn,92407,Hectare,46820,Tonnes,0.506666684
Jharkhand,GUMLA,Rice,01-04-2003,Winter,72630,Hectare,59605,Tonnes,0.820666687
Jharkhand,HAZARIBAGH,Rice,01-03-2002,Autumn,4859,Hectare,4152,Tonnes,0.854665635
Jharkhand,HAZARIBAGH,Rice,01-03-2002,Winter,51598,Hectare,53145,Tonnes,1.029999897
Jharkhand,HAZARIBAGH,Rice,01-04-2003,Autumn,10559,Hectare,10735,Tonnes,1.016666982
Jharkhand,HAZARIBAGH,Rice,01-04-2003,Winter,45359,Hectare,52465,Tonnes,1.156666684
Jharkhand,JAMTARA,Rice,01-04-2003,Winter,33296,Hectare,38935,Tonnes,1.169333372
Jharkhand,KODERMA,Rice,01-03-2002,Winter,14686,Hectare,18553,Tonnes,1.26333354
Jharkhand,KODERMA,Rice,01-04-2003,Winter,12515,Hectare,11697,Tonnes,0.934666552
Jharkhand,LATEHAR,Rice,01-04-2003,Autumn,12999,Hectare,3813,Tonnes,0.293333267
Jharkhand,LATEHAR,Rice,01-04-2003,Winter,17100,Hectare,1150,Tonnes,0.067220765
Jharkhand,LOHARDAGA,Rice,01-03-2002,Autumn,12453,Hectare,8651,Tonnes,0.694666499
Jharkhand,LOHARDAGA,Rice,01-03-2002,Winter,6723,Hectare,7082,Tonnes,1.053332768
Jharkhand,LOHARDAGA,Rice,01-04-2003,Autumn,21205,Hectare,13175,Tonnes,0.621333185
Jharkhand,LOHARDAGA,Rice,01-04-2003,Winter,9789,Hectare,10689,Tonnes,1.092000135
Jharkhand,PAKUR,Rice,01-03-2002,Autumn,62,Hectare,649,Tonnes,10.50714609
Jharkhand,PAKUR,Rice,01-03-2002,Winter,44942,Hectare,64686,Tonnes,1.439333208
Jharkhand,PAKUR,Rice,01-04-2003,Autumn,5996,Hectare,8203,Tonnes,1.367999573
Jharkhand,PAKUR,Rice,01-04-2003,Winter,413835,Hectare,509569,Tonnes,1.231333334
Jharkhand,PALAMU,Rice,01-03-2002,Autumn,8044,Hectare,2016,Tonnes,0.250666549
Jharkhand,PALAMU,Rice,01-03-2002,Winter,35364,Hectare,25167,Tonnes,0.711639508
Jharkhand,PALAMU,Rice,01-04-2003,Autumn,21391,Hectare,13091,Tonnes,0.612000264
Jharkhand,PALAMU,Rice,01-04-2003,Winter,34496,Hectare,25228,Tonnes,0.731333243
Jharkhand,RANCHI,Rice,01-03-2002,Autumn,51998,Hectare,38999,Tonnes,0.749999904
Jharkhand,RANCHI,Rice,01-03-2002,Winter,124414,Hectare,153693,Tonnes,1.23533415
Jharkhand,RANCHI,Rice,01-04-2003,Autumn,123810,Hectare,94674,Tonnes,0.764666686
Jharkhand,RANCHI,Rice,01-04-2003,Winter,126639,Hectare,150109,Tonnes,1.18533334
Jharkhand,SAHEBGANJ,Rice,01-03-2002,Winter,30961,Hectare,36658,Tonnes,1.183999853
Jharkhand,SAHEBGANJ,Rice,01-04-2003,Winter,30850,Hectare,36978,Tonnes,1.198666606
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-04-2003,Winter,61385,Hectare,59257,Tonnes,0.965333281
Jharkhand,SIMDEGA,Rice,01-04-2003,Autumn,58340,Hectare,26409,Tonnes,0.452666703
Jharkhand,SIMDEGA,Rice,01-04-2003,Winter,37613,Hectare,27683,Tonnes,0.73600004
Jharkhand,WEST SINGHBHUM,Rice,01-03-2002,Autumn,9312,Hectare,5339,Tonnes,0.573333283
Jharkhand,WEST SINGHBHUM,Rice,01-03-2002,Winter,117119,Hectare,90104,Tonnes,0.769333314
Jharkhand,WEST SINGHBHUM,Rice,01-04-2003,Autumn,20183,Hectare,9782,Tonnes,0.484666635
Jharkhand,WEST SINGHBHUM,Rice,01-04-2003,Winter,116531,Hectare,61451,Tonnes,0.527333313
Jharkhand,HAZARIBAGH,Sugarcane,01-04-2003,Whole Year,338,Hectare,966,Tonnes,2.852888167
Jharkhand,BOKARO,Wheat,01-03-2002,Rabi,1760,Hectare,1960,Tonnes,1.113593882
Jharkhand,BOKARO,Wheat,01-04-2003,Rabi,1384,Hectare,958,Tonnes,0.692000318
Jharkhand,CHATRA,Wheat,01-03-2002,Rabi,4804,Hectare,6601,Tonnes,1.373998006
Jharkhand,CHATRA,Wheat,01-04-2003,Rabi,5336,Hectare,5635,Tonnes,1.055999355
Jharkhand,DEOGHAR,Wheat,01-03-2002,Rabi,3698,Hectare,4729,Tonnes,1.278997628
Jharkhand,DEOGHAR,Wheat,01-04-2003,Rabi,3889,Hectare,7093,Tonnes,1.824000432
Jharkhand,DHANBAD,Wheat,01-03-2002,Rabi,398,Hectare,660,Tonnes,1.658276815
Jharkhand,DHANBAD,Wheat,01-04-2003,Rabi,290,Hectare,472,Tonnes,1.630997584
Jharkhand,DUMKA,Wheat,01-03-2002,Rabi,3168,Hectare,5710,Tonnes,1.801999072
Jharkhand,DUMKA,Wheat,01-04-2003,Rabi,3120,Hectare,4592,Tonnes,1.471998641
Jharkhand,EAST SINGHBUM,Wheat,01-04-2003,Rabi,331,Hectare,450,Tonnes,1.361986571
Jharkhand,GARHWA,Wheat,01-03-2002,Rabi,6904,Hectare,7194,Tonnes,1.042030646
Jharkhand,GARHWA,Wheat,01-04-2003,Rabi,6386,Hectare,7944,Tonnes,1.243999305
Jharkhand,GIRIDIH,Wheat,01-03-2002,Rabi,4149,Hectare,5842,Tonnes,1.407999826
Jharkhand,GIRIDIH,Wheat,01-04-2003,Rabi,4310,Hectare,5892,Tonnes,1.367000937
Jharkhand,GODDA,Wheat,01-03-2002,Rabi,6029,Hectare,7760,Tonnes,1.286998937
Jharkhand,GODDA,Wheat,01-04-2003,Rabi,5575,Hectare,8664,Tonnes,1.553999831
Jharkhand,GUMLA,Wheat,01-03-2002,Rabi,1455,Hectare,1393,Tonnes,0.957994748
Jharkhand,GUMLA,Wheat,01-04-2003,Rabi,1440,Hectare,1676,Tonnes,1.164002389
Jharkhand,HAZARIBAGH,Wheat,01-03-2002,Rabi,4226,Hectare,7509,Tonnes,1.776993178
Jharkhand,HAZARIBAGH,Wheat,01-04-2003,Rabi,3419,Hectare,5620,Tonnes,1.643998736
Jharkhand,JAMTARA,Wheat,01-04-2003,Rabi,903,Hectare,1383,Tonnes,1.530996767
Jharkhand,KODERMA,Wheat,01-03-2002,Rabi,1674,Hectare,2956,Tonnes,1.76599583
Jharkhand,KODERMA,Wheat,01-04-2003,Rabi,1732,Hectare,2720,Tonnes,1.570999596
Jharkhand,LATEHAR,Wheat,01-04-2003,Rabi,2480,Hectare,2632,Tonnes,1.061001177
Jharkhand,LOHARDAGA,Wheat,01-03-2002,Rabi,2102,Hectare,2667,Tonnes,1.268999477
Jharkhand,LOHARDAGA,Wheat,01-04-2003,Rabi,2068,Hectare,3435,Tonnes,1.661002113
Jharkhand,PAKUR,Wheat,01-03-2002,Rabi,1559,Hectare,2540,Tonnes,1.628995324
Jharkhand,PAKUR,Wheat,01-04-2003,Rabi,1560,Hectare,2026,Tonnes,1.299001064
Jharkhand,PALAMU,Wheat,01-03-2002,Rabi,8803,Hectare,10484,Tonnes,1.190999557
Jharkhand,PALAMU,Wheat,01-04-2003,Rabi,8783,Hectare,8467,Tonnes,0.963999567
Jharkhand,RANCHI,Wheat,01-03-2002,Rabi,3783,Hectare,6177,Tonnes,1.632999535
Jharkhand,RANCHI,Wheat,01-04-2003,Rabi,3552,Hectare,5977,Tonnes,1.683000242
Jharkhand,SAHEBGANJ,Wheat,01-03-2002,Rabi,2691,Hectare,4183,Tonnes,1.553996314
Jharkhand,SAHEBGANJ,Wheat,01-04-2003,Rabi,2764,Hectare,3312,Tonnes,1.198000318
Jharkhand,SARAIKELA KHARSAWAN,Wheat,01-04-2003,Rabi,167,Hectare,227,Tonnes,1.362020299
Jharkhand,SIMDEGA,Wheat,01-04-2003,Rabi,628,Hectare,795,Tonnes,1.26599863
Jharkhand,WEST SINGHBHUM,Wheat,01-04-2003,Rabi,155,Hectare,211,Tonnes,1.361988908
Jharkhand,GARHWA,Barley,01-05-2004,Rabi,2963,Hectare,1801,Tonnes,0.607999136
Jharkhand,BOKARO,Gram,01-05-2004,Rabi,166,Hectare,142,Tonnes,0.857971365
Jharkhand,BOKARO,Gram,01-06-2005,Rabi,33,Hectare,24,Tonnes,0.713982408
Jharkhand,BOKARO,Gram,01-07-2006,Rabi,28,Hectare,21,Tonnes,0.762804214
Jharkhand,CHATRA,Gram,01-05-2004,Rabi,1221,Hectare,902,Tonnes,0.739000483
Jharkhand,CHATRA,Gram,01-06-2005,Rabi,1242,Hectare,852,Tonnes,0.686003172
Jharkhand,CHATRA,Gram,01-07-2006,Rabi,168,Hectare,157,Tonnes,0.934913357
Jharkhand,DEOGHAR,Gram,01-05-2004,Rabi,271,Hectare,405,Tonnes,1.497008863
Jharkhand,DEOGHAR,Gram,01-06-2005,Rabi,211,Hectare,231,Tonnes,1.095979494
Jharkhand,DEOGHAR,Gram,01-07-2006,Rabi,220,Hectare,153,Tonnes,0.696721311
Jharkhand,DHANBAD,Gram,01-05-2004,Rabi,25,Hectare,21,Tonnes,0.858009709
Jharkhand,DHANBAD,Gram,01-07-2006,Rabi,4,Hectare,4,Tonnes,1.058201058
Jharkhand,DUMKA,Gram,01-05-2004,Rabi,59,Hectare,85,Tonnes,1.438050102
Jharkhand,DUMKA,Gram,01-06-2005,Rabi,57,Hectare,52,Tonnes,0.92
Jharkhand,DUMKA,Gram,01-07-2006,Rabi,65,Hectare,40,Tonnes,0.611714329
Jharkhand,EAST SINGHBUM,Gram,01-05-2004,Rabi,71,Hectare,87,Tonnes,1.224933389
Jharkhand,EAST SINGHBUM,Gram,01-06-2005,Rabi,76,Hectare,80,Tonnes,1.054984177
Jharkhand,EAST SINGHBUM,Gram,01-07-2006,Rabi,63,Hectare,46,Tonnes,0.732367457
Jharkhand,GARHWA,Gram,01-05-2004,Rabi,2856,Hectare,1817,Tonnes,0.635998908
Jharkhand,GARHWA,Gram,01-06-2005,Rabi,2814,Hectare,1452,Tonnes,0.516000867
Jharkhand,GARHWA,Gram,01-07-2006,Rabi,3166,Hectare,1922,Tonnes,0.607032992
Jharkhand,GIRIDIH,Gram,01-05-2004,Rabi,311,Hectare,267,Tonnes,0.858006625
Jharkhand,GIRIDIH,Gram,01-06-2005,Rabi,103,Hectare,66,Tonnes,0.635006784
Jharkhand,GIRIDIH,Gram,01-07-2006,Rabi,155,Hectare,145,Tonnes,0.934941002
Jharkhand,GODDA,Gram,01-05-2004,Rabi,1573,Hectare,1411,Tonnes,0.897001055
Jharkhand,GODDA,Gram,01-06-2005,Rabi,1478,Hectare,1194,Tonnes,0.808000649
Jharkhand,GODDA,Gram,01-07-2006,Rabi,1322,Hectare,1173,Tonnes,0.886996764
Jharkhand,GUMLA,Gram,01-05-2004,Rabi,353,Hectare,218,Tonnes,0.618000794
