State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Telangana,KOMARAM BHEEM ASIFABAD,Banana,,Kharif,8,Hectare,515,Tonnes,64.375
Telangana,KOMARAM BHEEM ASIFABAD,Banana,,Kharif,11,Hectare,677,Tonnes,61.54545455
Telangana,MAHABUBABAD,Banana,,Kharif,6,Hectare,387,Tonnes,64.5
Telangana,MAHABUBABAD,Banana,,Kharif,4,Hectare,246,Tonnes,61.5
Telangana,MAHBUBNAGAR,Banana,,Kharif,2,Hectare,129,Tonnes,64.5
Telangana,MEDAK,Banana,,Kharif,5,Hectare,184,Tonnes,36.8
Telangana,MEDAK,Banana,,Kharif,3,Hectare,193,Tonnes,64.33333333
Telangana,MEDAK,Banana,,Kharif,6,Hectare,369,Tonnes,61.5
Telangana,MEDCHAL,Banana,,Kharif,3,Hectare,139,Tonnes,46.33333333
Telangana,MEDCHAL,Banana,,Kharif,3,Hectare,193,Tonnes,64.33333333
Telangana,MEDCHAL,Banana,,Kharif,3,Hectare,185,Tonnes,61.66666667
Telangana,MULUGU,Banana,,Kharif,118,Hectare,7266,Tonnes,61.57627119
Telangana,NAGARKURNOOL,Banana,,Kharif,3,Hectare,185,Tonnes,61.66666667
Telangana,NALGONDA,Banana,,Kharif,4,Hectare,185,Tonnes,46.25
Telangana,NARAYANAPET,Banana,,Kharif,8,Hectare,493,Tonnes,61.625
Telangana,NIRMAL,Banana,,Kharif,44,Hectare,2036,Tonnes,46.27272727
Telangana,NIRMAL,Banana,,Kharif,18,Hectare,1160,Tonnes,64.44444444
Telangana,NIRMAL,Banana,,Kharif,32,Hectare,1970,Tonnes,61.5625
Telangana,NIZAMABAD,Banana,,Kharif,63,Hectare,2915,Tonnes,46.26984127
Telangana,NIZAMABAD,Banana,,Kharif,51,Hectare,3285,Tonnes,64.41176471
Telangana,NIZAMABAD,Banana,,Kharif,58,Hectare,3571,Tonnes,61.56896552
Telangana,PEDDAPALLI,Banana,,Kharif,12,Hectare,555,Tonnes,46.25
Telangana,PEDDAPALLI,Banana,,Kharif,36,Hectare,2319,Tonnes,64.41666667
Telangana,PEDDAPALLI,Banana,,Kharif,38,Hectare,2340,Tonnes,61.57894737
Telangana,RANGAREDDI,Banana,,Kharif,10,Hectare,463,Tonnes,46.3
Telangana,RANGAREDDI,Banana,,Kharif,9,Hectare,580,Tonnes,64.44444444
Telangana,RANGAREDDI,Banana,,Kharif,2,Hectare,123,Tonnes,61.5
Telangana,SANGAREDDY,Banana,,Kharif,531,Hectare,19582,Tonnes,36.87758945
Telangana,SANGAREDDY,Banana,,Kharif,332,Hectare,19037,Tonnes,57.34036145
Telangana,SANGAREDDY,Banana,,Kharif,250,Hectare,11496,Tonnes,45.984
Telangana,SIDDIPET,Banana,,Kharif,6,Hectare,221,Tonnes,36.83333333
Telangana,SIDDIPET,Banana,,Kharif,5,Hectare,322,Tonnes,64.4
Telangana,SIDDIPET,Banana,,Kharif,5,Hectare,308,Tonnes,61.6
Telangana,SURYAPET,Banana,,Kharif,14,Hectare,902,Tonnes,64.42857143
Telangana,SURYAPET,Banana,,Kharif,6,Hectare,369,Tonnes,61.5
Telangana,VIKARABAD,Banana,,Kharif,94,Hectare,4349,Tonnes,46.26595745
Telangana,VIKARABAD,Banana,,Kharif,75,Hectare,4831,Tonnes,64.41333333
Telangana,VIKARABAD,Banana,,Kharif,129,Hectare,7943,Tonnes,61.57364341
Telangana,WARANGAL,Banana,,Kharif,161,Hectare,7449,Tonnes,46.26708075
Telangana,WARANGAL,Banana,,Kharif,220,Hectare,15992,Tonnes,72.69090909
Telangana,WARANGAL,Banana,,Kharif,312,Hectare,24280,Tonnes,77.82051282
Telangana,WARANGAL URBAN,Banana,,Kharif,9,Hectare,580,Tonnes,64.44444444
Telangana,WARANGAL URBAN,Banana,,Kharif,9,Hectare,554,Tonnes,61.55555556
Telangana,YADADRI,Banana,,Kharif,4,Hectare,185,Tonnes,46.25
Telangana,YADADRI,Banana,,Kharif,2,Hectare,129,Tonnes,64.5
Telangana,YADADRI,Banana,,Kharif,3,Hectare,185,Tonnes,61.66666667
Telangana,ADILABAD,Castor seed,,Kharif,89,Hectare,53,Tonnes,0.595505618
Telangana,ADILABAD,Castor seed,,Kharif,74,Hectare,69,Tonnes,0.932432432
Telangana,ADILABAD,Castor seed,,Kharif,23,Hectare,18,Tonnes,0.782608696
Telangana,JANGOAN,Castor seed,,Kharif,209,Hectare,124,Tonnes,0.593301435
Telangana,JANGOAN,Castor seed,,Kharif,3,Hectare,3,Tonnes,1
Telangana,JANGOAN,Castor seed,,Kharif,3,Hectare,2,Tonnes,0.666666667
Telangana,JOGULAMBA,Castor seed,,Kharif,13550,Hectare,8116,Tonnes,0.59896679
Telangana,JOGULAMBA,Castor seed,,Rabi,4,Hectare,2,Tonnes,0.5
Telangana,JOGULAMBA,Castor seed,,Kharif,5623,Hectare,5949,Tonnes,1.057976169
Telangana,JOGULAMBA,Castor seed,,Rabi,36,Hectare,38,Tonnes,1.055555556
Telangana,JOGULAMBA,Castor seed,,Kharif,3043,Hectare,2337,Tonnes,0.767992113
Telangana,JOGULAMBA,Castor seed,,Rabi,18,Hectare,14,Tonnes,0.777777778
Telangana,KAMAREDDY,Castor seed,,Kharif,3,Hectare,2,Tonnes,0.666666667
Telangana,KAMAREDDY,Castor seed,,Kharif,2,Hectare,2,Tonnes,1
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,,Kharif,27,Hectare,16,Tonnes,0.592592593
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,,Kharif,28,Hectare,26,Tonnes,0.928571429
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,,Kharif,18,Hectare,14,Tonnes,0.777777778
Telangana,MAHBUBNAGAR,Castor seed,,Kharif,20357,Hectare,12194,Tonnes,0.599007712
Telangana,MAHBUBNAGAR,Castor seed,,Rabi,42,Hectare,25,Tonnes,0.595238095
Telangana,MAHBUBNAGAR,Castor seed,,Kharif,13389,Hectare,12184,Tonnes,0.910000747
Telangana,MAHBUBNAGAR,Castor seed,,Rabi,127,Hectare,116,Tonnes,0.913385827
Telangana,MAHBUBNAGAR,Castor seed,,Kharif,4189,Hectare,3037,Tonnes,0.724994032
Telangana,MAHBUBNAGAR,Castor seed,,Rabi,41,Hectare,30,Tonnes,0.731707317
Telangana,MEDAK,Castor seed,,Kharif,6,Hectare,4,Tonnes,0.666666667
Telangana,MEDAK,Castor seed,,Kharif,12,Hectare,9,Tonnes,0.75
Telangana,MEDCHAL,Castor seed,,Kharif,2,Hectare,1,Tonnes,0.5
Telangana,MEDCHAL,Castor seed,,Kharif,5,Hectare,4,Tonnes,0.8
Telangana,NAGARKURNOOL,Castor seed,,Kharif,2644,Hectare,1584,Tonnes,0.599092284
Telangana,NAGARKURNOOL,Castor seed,,Rabi,136,Hectare,81,Tonnes,0.595588235
Telangana,NAGARKURNOOL,Castor seed,,Kharif,1359,Hectare,1401,Tonnes,1.030905077
Telangana,NAGARKURNOOL,Castor seed,,Rabi,62,Hectare,64,Tonnes,1.032258065
Telangana,NAGARKURNOOL,Castor seed,,Kharif,664,Hectare,306,Tonnes,0.460843373
Telangana,NAGARKURNOOL,Castor seed,,Rabi,232,Hectare,107,Tonnes,0.461206897
Telangana,NALGONDA,Castor seed,,Kharif,253,Hectare,61,Tonnes,0.241106719
Telangana,NALGONDA,Castor seed,,Rabi,11,Hectare,3,Tonnes,0.272727273
Telangana,NALGONDA,Castor seed,,Rabi,1,Hectare,1,Tonnes,1
Telangana,NALGONDA,Castor seed,,Kharif,4,Hectare,3,Tonnes,0.75
Telangana,NALGONDA,Castor seed,,Rabi,5,Hectare,4,Tonnes,0.8
Telangana,NARAYANAPET,Castor seed,,Kharif,6744,Hectare,4889,Tonnes,0.724940688
Telangana,NARAYANAPET,Castor seed,,Rabi,5,Hectare,4,Tonnes,0.8
Telangana,RAJANNA,Castor seed,,Kharif,31,Hectare,18,Tonnes,0.580645161
Telangana,RAJANNA,Castor seed,,Kharif,24,Hectare,22,Tonnes,0.916666667
Telangana,RAJANNA,Castor seed,,Rabi,5,Hectare,4,Tonnes,0.8
Telangana,RANGAREDDI,Castor seed,,Kharif,1087,Hectare,463,Tonnes,0.425942962
Telangana,RANGAREDDI,Castor seed,,Kharif,1102,Hectare,592,Tonnes,0.537205082
Telangana,RANGAREDDI,Castor seed,,Rabi,6,Hectare,3,Tonnes,0.5
Telangana,RANGAREDDI,Castor seed,,Kharif,393,Hectare,187,Tonnes,0.475826972
Telangana,SANGAREDDY,Castor seed,,Kharif,22,Hectare,13,Tonnes,0.590909091
Telangana,SANGAREDDY,Castor seed,,Kharif,20,Hectare,19,Tonnes,0.95
Telangana,SANGAREDDY,Castor seed,,Rabi,21,Hectare,20,Tonnes,0.952380952
Telangana,SANGAREDDY,Castor seed,,Kharif,20,Hectare,15,Tonnes,0.75
Telangana,SANGAREDDY,Castor seed,,Rabi,2,Hectare,2,Tonnes,1
Telangana,SIDDIPET,Castor seed,,Kharif,161,Hectare,95,Tonnes,0.590062112
Telangana,SIDDIPET,Castor seed,,Rabi,259,Hectare,153,Tonnes,0.590733591
Telangana,SIDDIPET,Castor seed,,Kharif,47,Hectare,44,Tonnes,0.936170213
Telangana,SIDDIPET,Castor seed,,Rabi,33,Hectare,31,Tonnes,0.939393939
Telangana,SIDDIPET,Castor seed,,Kharif,40,Hectare,30,Tonnes,0.75
Telangana,SIDDIPET,Castor seed,,Rabi,27,Hectare,21,Tonnes,0.777777778
Telangana,SURYAPET,Castor seed,,Kharif,2,Hectare,1,Tonnes,0.5
Telangana,VIKARABAD,Castor seed,,Kharif,4,Hectare,2,Tonnes,0.5
Telangana,WANAPARTHY,Castor seed,,Kharif,5631,Hectare,3373,Tonnes,0.599005505
Telangana,WANAPARTHY,Castor seed,,Rabi,14,Hectare,8,Tonnes,0.571428571
Telangana,WANAPARTHY,Castor seed,,Kharif,6122,Hectare,5742,Tonnes,0.937928781
Telangana,WANAPARTHY,Castor seed,,Rabi,8,Hectare,8,Tonnes,1
Telangana,WANAPARTHY,Castor seed,,Kharif,4307,Hectare,3984,Tonnes,0.925005805
Telangana,WANAPARTHY,Castor seed,,Rabi,128,Hectare,118,Tonnes,0.921875
Telangana,YADADRI,Castor seed,,Kharif,364,Hectare,87,Tonnes,0.239010989
Telangana,YADADRI,Castor seed,,Kharif,83,Hectare,78,Tonnes,0.939759036
Telangana,YADADRI,Castor seed,,Kharif,24,Hectare,18,Tonnes,0.75
Telangana,ADILABAD,Coriander,,Rabi,244,Hectare,172,Tonnes,0.704918033
Telangana,ADILABAD,Coriander,,Rabi,202,Hectare,210,Tonnes,1.03960396
Telangana,ADILABAD,Coriander,,Rabi,263,Hectare,263,Tonnes,1
Telangana,JAYASHANKAR,Coriander,,Rabi,14,Hectare,9,Tonnes,0.642857143
Telangana,KAMAREDDY,Coriander,,Rabi,252,Hectare,212,Tonnes,0.841269841
Telangana,KAMAREDDY,Coriander,,Rabi,243,Hectare,266,Tonnes,1.094650206
Telangana,KAMAREDDY,Coriander,,Rabi,124,Hectare,109,Tonnes,0.879032258
Telangana,KARIMNAGAR,Coriander,,Kharif,4,Hectare,3,Tonnes,0.75
Telangana,KARIMNAGAR,Coriander,,Rabi,1,Hectare,1,Tonnes,1
Telangana,KOMARAM BHEEM ASIFABAD,Coriander,,Kharif,2,Hectare,2,Tonnes,1
Telangana,NALGONDA,Coriander,,Kharif,10,Hectare,,Tonnes,0
Telangana,NIRMAL,Coriander,,Rabi,802,Hectare,565,Tonnes,0.704488778
Telangana,NIRMAL,Coriander,,Rabi,464,Hectare,277,Tonnes,0.596982759
Telangana,NIRMAL,Coriander,,Rabi,397,Hectare,411,Tonnes,1.035264484
Telangana,NIZAMABAD,Coriander,,Rabi,12,Hectare,10,Tonnes,0.833333333
Telangana,NIZAMABAD,Coriander,,Kharif,5,Hectare,4,Tonnes,0.8
Telangana,NIZAMABAD,Coriander,,Rabi,24,Hectare,20,Tonnes,0.833333333
Telangana,NIZAMABAD,Coriander,,Kharif,5,Hectare,5,Tonnes,1
Telangana,NIZAMABAD,Coriander,,Rabi,12,Hectare,12,Tonnes,1
Telangana,PEDDAPALLI,Coriander,,Rabi,2,Hectare,2,Tonnes,1
Telangana,RAJANNA,Coriander,,Rabi,3,Hectare,3,Tonnes,1
Telangana,RANGAREDDI,Coriander,,Rabi,19,Hectare,12,Tonnes,0.631578947
Telangana,RANGAREDDI,Coriander,,Rabi,16,Hectare,13,Tonnes,0.8125
Telangana,RANGAREDDI,Coriander,,Rabi,54,Hectare,54,Tonnes,1
Telangana,SANGAREDDY,Coriander,,Kharif,42,Hectare,17,Tonnes,0.404761905
Telangana,SANGAREDDY,Coriander,,Rabi,66,Hectare,26,Tonnes,0.393939394
Telangana,SANGAREDDY,Coriander,,Rabi,28,Hectare,23,Tonnes,0.821428571
Telangana,SANGAREDDY,Coriander,,Rabi,9,Hectare,9,Tonnes,1
Telangana,SIDDIPET,Coriander,,Rabi,426,Hectare,170,Tonnes,0.399061033
Telangana,SIDDIPET,Coriander,,Kharif,1,Hectare,1,Tonnes,1
Telangana,SIDDIPET,Coriander,,Rabi,152,Hectare,126,Tonnes,0.828947368
Telangana,SIDDIPET,Coriander,,Rabi,44,Hectare,44,Tonnes,1
Telangana,WARANGAL,Coriander,,Rabi,27,Hectare,17,Tonnes,0.62962963
Telangana,WARANGAL,Coriander,,Rabi,75,Hectare,62,Tonnes,0.826666667
Telangana,WARANGAL,Coriander,,Rabi,96,Hectare,96,Tonnes,1
Telangana,YADADRI,Coriander,,Rabi,37,Hectare,19,Tonnes,0.513513514
Telangana,ADILABAD,Cotton(lint),,Kharif,105746,Hectare,288002,Bales,2.723526185
Telangana,ADILABAD,Cotton(lint),,Kharif,142058,Hectare,447065,Bales,3.147059652
Telangana,ADILABAD,Cotton(lint),,Kharif,142447,Hectare,362821,Bales,2.547059608
Telangana,BHADRADRI,Cotton(lint),,Kharif,37975,Hectare,128445,Bales,3.382356814
Telangana,BHADRADRI,Cotton(lint),,Kharif,46097,Hectare,179236,Bales,3.888235677
Telangana,BHADRADRI,Cotton(lint),,Kharif,48246,Hectare,117209,Bales,2.429403474
Telangana,JAGITIAL,Cotton(lint),,Kharif,13052,Hectare,41766,Bales,3.199969353
Telangana,JAGITIAL,Cotton(lint),,Kharif,10809,Hectare,20982,Bales,1.941160144
Telangana,JAGITIAL,Cotton(lint),,Kharif,8291,Hectare,23215,Bales,2.800024123
Telangana,JANGOAN,Cotton(lint),,Kharif,56065,Hectare,169844,Bales,3.029412289
Telangana,JANGOAN,Cotton(lint),,Kharif,78259,Hectare,247206,Bales,3.158818794
Telangana,JANGOAN,Cotton(lint),,Kharif,64566,Hectare,141286,Bales,2.188241489
Telangana,JAYASHANKAR,Cotton(lint),,Kharif,60981,Hectare,184737,Bales,3.029418999
Telangana,JAYASHANKAR,Cotton(lint),,Kharif,65999,Hectare,166550,Bales,2.523523084
Telangana,JAYASHANKAR,Cotton(lint),,Kharif,52864,Hectare,154549,Bales,2.923520732
Telangana,JOGULAMBA,Cotton(lint),,Kharif,38428,Hectare,67362,Bales,1.752940564
Telangana,JOGULAMBA,Cotton(lint),,Kharif,59363,Hectare,130249,Bales,2.19411081
Telangana,JOGULAMBA,Cotton(lint),,Kharif,59265,Hectare,116787,Bales,1.970589724
Telangana,KAMAREDDY,Cotton(lint),,Kharif,7864,Hectare,18133,Bales,2.305824008
Telangana,KAMAREDDY,Cotton(lint),,Kharif,17808,Hectare,45044,Bales,2.529424978
Telangana,KAMAREDDY,Cotton(lint),,Kharif,18253,Hectare,66355,Bales,3.635292829
Telangana,KARIMNAGAR,Cotton(lint),,Kharif,47541,Hectare,152131,Bales,3.199995793
Telangana,KARIMNAGAR,Cotton(lint),,Kharif,53366,Hectare,185839,Bales,3.482348312
Telangana,KARIMNAGAR,Cotton(lint),,Kharif,42918,Hectare,93915,Bales,2.188242695
Telangana,KHAMMAM,Cotton(lint),,Kharif,83018,Hectare,280796,Bales,3.382350815
Telangana,KHAMMAM,Cotton(lint),,Kharif,97801,Hectare,389478,Bales,3.982351919
Telangana,KHAMMAM,Cotton(lint),,Kharif,97134,Hectare,217694,Bales,2.241171989
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),,Kharif,71072,Hectare,193567,Bales,2.723533881
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),,Kharif,83197,Hectare,176182,Bales,2.117648473
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),,Kharif,91992,Hectare,216452,Bales,2.352943734
Telangana,MAHABUBABAD,Cotton(lint),,Kharif,30249,Hectare,91637,Bales,3.02942246
Telangana,MAHABUBABAD,Cotton(lint),,Kharif,42476,Hectare,105690,Bales,2.488228647
Telangana,MAHABUBABAD,Cotton(lint),,Kharif,36495,Hectare,91882,Bales,2.517659953
Telangana,MAHBUBNAGAR,Cotton(lint),,Kharif,34499,Hectare,60475,Bales,1.752949361
Telangana,MAHBUBNAGAR,Cotton(lint),,Kharif,73982,Hectare,121418,Bales,1.64118299
Telangana,MAHBUBNAGAR,Cotton(lint),,Kharif,35870,Hectare,46209,Bales,1.288235294
Telangana,MANCHERIAL,Cotton(lint),,Kharif,48282,Hectare,131497,Bales,2.723520152
Telangana,MANCHERIAL,Cotton(lint),,Kharif,56470,Hectare,193991,Bales,3.435293076
Telangana,MANCHERIAL,Cotton(lint),,Kharif,60229,Hectare,196630,Bales,3.264706371
Telangana,MEDAK,Cotton(lint),,Kharif,7605,Hectare,16284,Bales,2.14122288
Telangana,MEDAK,Cotton(lint),,Kharif,12347,Hectare,60282,Bales,4.882319592
Telangana,MEDAK,Cotton(lint),,Kharif,13991,Hectare,34566,Bales,2.470588235
Telangana,MEDCHAL,Cotton(lint),,Kharif,79,Hectare,126,Bales,1.594936709
Telangana,MEDCHAL,Cotton(lint),,Kharif,150,Hectare,411,Bales,2.74
Telangana,MEDCHAL,Cotton(lint),,Kharif,110,Hectare,235,Bales,2.136363636
Telangana,MULUGU,Cotton(lint),,Kharif,12068,Hectare,5998,Bales,0.497016904
Telangana,NAGARKURNOOL,Cotton(lint),,Kharif,67350,Hectare,118061,Bales,1.75294729
Telangana,NAGARKURNOOL,Cotton(lint),,Kharif,127009,Hectare,194249,Bales,1.529411302
Telangana,NAGARKURNOOL,Cotton(lint),,Kharif,119059,Hectare,105752,Bales,0.888231885
Telangana,NALGONDA,Cotton(lint),,Kharif,203081,Hectare,334486,Bales,1.647057086
Telangana,NALGONDA,Cotton(lint),,Kharif,233520,Hectare,497260,Bales,2.129410757
Telangana,NALGONDA,Cotton(lint),,Kharif,228833,Hectare,397093,Bales,1.735296046
Telangana,NARAYANAPET,Cotton(lint),,Kharif,41972,Hectare,9192,Bales,0.219003145
Telangana,NIRMAL,Cotton(lint),,Kharif,50504,Hectare,137549,Bales,2.723526849
Telangana,NIRMAL,Cotton(lint),,Kharif,59258,Hectare,197991,Bales,3.341169125
Telangana,NIRMAL,Cotton(lint),,Kharif,57216,Hectare,150781,Bales,2.635294323
Telangana,NIZAMABAD,Cotton(lint),,Kharif,994,Hectare,2292,Bales,2.30583501
Telangana,NIZAMABAD,Cotton(lint),,Kharif,1404,Hectare,4782,Bales,3.405982906
Telangana,NIZAMABAD,Cotton(lint),,Kharif,1295,Hectare,3725,Bales,2.876447876
Telangana,PEDDAPALLI,Cotton(lint),,Kharif,30656,Hectare,98099,Bales,3.199993476
Telangana,PEDDAPALLI,Cotton(lint),,Kharif,39307,Hectare,126476,Bales,3.217645712
Telangana,PEDDAPALLI,Cotton(lint),,Kharif,35027,Hectare,110850,Bales,3.164701516
Telangana,RAJANNA,Cotton(lint),,Kharif,42806,Hectare,136979,Bales,3.199995328
Telangana,RAJANNA,Cotton(lint),,Kharif,50586,Hectare,169909,Bales,3.358814692
Telangana,RAJANNA,Cotton(lint),,Kharif,51270,Hectare,138127,Bales,2.694109616
Telangana,RANGAREDDI,Cotton(lint),,Kharif,46101,Hectare,73762,Bales,1.600008677
Telangana,RANGAREDDI,Cotton(lint),,Kharif,80375,Hectare,177771,Bales,2.211769829
Telangana,RANGAREDDI,Cotton(lint),,Kharif,71395,Hectare,88194,Bales,1.235296589
Telangana,SANGAREDDY,Cotton(lint),,Kharif,69740,Hectare,149326,Bales,2.141181531
Telangana,SANGAREDDY,Cotton(lint),,Kharif,106002,Hectare,415902,Bales,3.923529745
Telangana,SANGAREDDY,Cotton(lint),,Kharif,99543,Hectare,189132,Bales,1.900003014
Telangana,SIDDIPET,Cotton(lint),,Kharif,51581,Hectare,110444,Bales,2.141176014
Telangana,SIDDIPET,Cotton(lint),,Kharif,77061,Hectare,261554,Bales,3.394116349
Telangana,SIDDIPET,Cotton(lint),,Kharif,74505,Hectare,127535,Bales,1.711764311
Telangana,SURYAPET,Cotton(lint),,Kharif,33598,Hectare,55338,Bales,1.647062325
Telangana,SURYAPET,Cotton(lint),,Kharif,49916,Hectare,164723,Bales,3.300004007
Telangana,SURYAPET,Cotton(lint),,Kharif,47530,Hectare,156290,Bales,3.288239007
Telangana,VIKARABAD,Cotton(lint),,Kharif,30790,Hectare,49264,Bales,1.6
Telangana,VIKARABAD,Cotton(lint),,Kharif,51597,Hectare,132028,Bales,2.55883094
Telangana,VIKARABAD,Cotton(lint),,Kharif,55174,Hectare,115865,Bales,2.09999275
Telangana,WANAPARTHY,Cotton(lint),,Kharif,1675,Hectare,2936,Bales,1.752835821
Telangana,WANAPARTHY,Cotton(lint),,Kharif,4380,Hectare,12058,Bales,2.752968037
Telangana,WANAPARTHY,Cotton(lint),,Kharif,2736,Hectare,4056,Bales,1.48245614
Telangana,WARANGAL,Cotton(lint),,Kharif,60180,Hectare,182310,Bales,3.029411765
Telangana,WARANGAL,Cotton(lint),,Kharif,73140,Hectare,124338,Bales,1.7
Telangana,WARANGAL,Cotton(lint),,Kharif,69337,Hectare,183131,Bales,2.641172823
Telangana,WARANGAL URBAN,Cotton(lint),,Kharif,30041,Hectare,91007,Bales,3.029426451
Telangana,WARANGAL URBAN,Cotton(lint),,Kharif,35408,Hectare,79980,Bales,2.258811568
Telangana,WARANGAL URBAN,Cotton(lint),,Kharif,32838,Hectare,73789,Bales,2.247061331
Telangana,YADADRI,Cotton(lint),,Kharif,47207,Hectare,77753,Bales,1.647065054
Telangana,YADADRI,Cotton(lint),,Kharif,67848,Hectare,166826,Bales,2.458819715
Telangana,YADADRI,Cotton(lint),,Kharif,67266,Hectare,108021,Bales,1.605878155
Telangana,ADILABAD,Cowpea(Lobia),,Kharif,54,Hectare,33,Tonnes,0.611111111
Telangana,ADILABAD,Cowpea(Lobia),,Rabi,7,Hectare,8,Tonnes,1.142857143
Telangana,ADILABAD,Cowpea(Lobia),,Kharif,61,Hectare,62,Tonnes,1.016393443
Telangana,ADILABAD,Cowpea(Lobia),,Rabi,12,Hectare,16,Tonnes,1.333333333
Telangana,ADILABAD,Cowpea(Lobia),,Kharif,97,Hectare,77,Tonnes,0.793814433
Telangana,ADILABAD,Cowpea(Lobia),,Rabi,35,Hectare,39,Tonnes,1.114285714
Telangana,BHADRADRI,Cowpea(Lobia),,Kharif,41,Hectare,25,Tonnes,0.609756098
Telangana,BHADRADRI,Cowpea(Lobia),,Rabi,579,Hectare,907,Tonnes,1.566493955
Telangana,BHADRADRI,Cowpea(Lobia),,Kharif,28,Hectare,28,Tonnes,1
Telangana,BHADRADRI,Cowpea(Lobia),,Rabi,468,Hectare,721,Tonnes,1.540598291
Telangana,BHADRADRI,Cowpea(Lobia),,Kharif,11,Hectare,9,Tonnes,0.818181818
Telangana,BHADRADRI,Cowpea(Lobia),,Rabi,293,Hectare,366,Tonnes,1.249146758
Telangana,JAGITIAL,Cowpea(Lobia),,Kharif,37,Hectare,6,Tonnes,0.162162162
Telangana,JAGITIAL,Cowpea(Lobia),,Rabi,724,Hectare,1566,Tonnes,2.162983425
Telangana,JAGITIAL,Cowpea(Lobia),,Kharif,16,Hectare,16,Tonnes,1
Telangana,JAGITIAL,Cowpea(Lobia),,Rabi,567,Hectare,769,Tonnes,1.356261023
Telangana,JAGITIAL,Cowpea(Lobia),,Kharif,4,Hectare,3,Tonnes,0.75
Telangana,JAGITIAL,Cowpea(Lobia),,Rabi,486,Hectare,968,Tonnes,1.991769547
Telangana,JANGOAN,Cowpea(Lobia),,Kharif,74,Hectare,49,Tonnes,0.662162162
Telangana,JANGOAN,Cowpea(Lobia),,Rabi,422,Hectare,211,Tonnes,0.5
Telangana,JANGOAN,Cowpea(Lobia),,Kharif,53,Hectare,54,Tonnes,1.018867925
Telangana,JANGOAN,Cowpea(Lobia),,Rabi,228,Hectare,297,Tonnes,1.302631579
Telangana,JANGOAN,Cowpea(Lobia),,Kharif,8,Hectare,6,Tonnes,0.75
Telangana,JANGOAN,Cowpea(Lobia),,Rabi,161,Hectare,181,Tonnes,1.124223602
Telangana,JAYASHANKAR,Cowpea(Lobia),,Kharif,3,Hectare,2,Tonnes,0.666666667
Telangana,JAYASHANKAR,Cowpea(Lobia),,Rabi,446,Hectare,223,Tonnes,0.5
Telangana,JAYASHANKAR,Cowpea(Lobia),,Rabi,307,Hectare,400,Tonnes,1.302931596
Telangana,JAYASHANKAR,Cowpea(Lobia),,Rabi,144,Hectare,162,Tonnes,1.125
Telangana,JOGULAMBA,Cowpea(Lobia),,Rabi,101,Hectare,114,Tonnes,1.128712871
Telangana,JOGULAMBA,Cowpea(Lobia),,Rabi,172,Hectare,224,Tonnes,1.302325581
Telangana,JOGULAMBA,Cowpea(Lobia),,Rabi,436,Hectare,490,Tonnes,1.123853211
Telangana,KAMAREDDY,Cowpea(Lobia),,Kharif,6,Hectare,4,Tonnes,0.666666667
Telangana,KAMAREDDY,Cowpea(Lobia),,Kharif,13,Hectare,13,Tonnes,1
Telangana,KARIMNAGAR,Cowpea(Lobia),,Kharif,25,Hectare,4,Tonnes,0.16
Telangana,KARIMNAGAR,Cowpea(Lobia),,Rabi,41,Hectare,89,Tonnes,2.170731707
Telangana,KARIMNAGAR,Cowpea(Lobia),,Kharif,4,Hectare,4,Tonnes,1
Telangana,KARIMNAGAR,Cowpea(Lobia),,Rabi,7,Hectare,9,Tonnes,1.285714286
Telangana,KARIMNAGAR,Cowpea(Lobia),,Rabi,28,Hectare,31,Tonnes,1.107142857
Telangana,KHAMMAM,Cowpea(Lobia),,Rabi,296,Hectare,464,Tonnes,1.567567568
Telangana,KHAMMAM,Cowpea(Lobia),,Rabi,262,Hectare,341,Tonnes,1.301526718
Telangana,KHAMMAM,Cowpea(Lobia),,Rabi,222,Hectare,250,Tonnes,1.126126126
Telangana,KOMARAM BHEEM ASIFABAD,Cowpea(Lobia),,Kharif,81,Hectare,49,Tonnes,0.604938272
Telangana,KOMARAM BHEEM ASIFABAD,Cowpea(Lobia),,Kharif,33,Hectare,26,Tonnes,0.787878788
Telangana,KOMARAM BHEEM ASIFABAD,Cowpea(Lobia),,Rabi,7,Hectare,9,Tonnes,1.285714286
Telangana,KOMARAM BHEEM ASIFABAD,Cowpea(Lobia),,Kharif,78,Hectare,62,Tonnes,0.794871795
Telangana,KOMARAM BHEEM ASIFABAD,Cowpea(Lobia),,Rabi,10,Hectare,11,Tonnes,1.1
Telangana,MAHABUBABAD,Cowpea(Lobia),,Rabi,488,Hectare,244,Tonnes,0.5
Telangana,MAHABUBABAD,Cowpea(Lobia),,Rabi,532,Hectare,693,Tonnes,1.302631579
Telangana,MAHABUBABAD,Cowpea(Lobia),,Rabi,776,Hectare,669,Tonnes,0.862113402
Telangana,MAHBUBNAGAR,Cowpea(Lobia),,Rabi,21,Hectare,24,Tonnes,1.142857143
